H,std_H,M,std_M,H_2,std_H_2,M_2,std_M_2,T,M_4,std_M_4
-127.588,1.8787724145797393,63.894,0.49092260592175313,16282.224,462.95327146004223,4082.684,61.54042059790759,1.09,1.667209208e7,483932.05611040577
-127.788,1.3523627046339621,63.946,0.3481453794109656,16331.6,333.4938232263533,4089.212,43.68587313436131,1.08,1.6723561328e7,344184.38787653093
-127.724,1.6414988633923937,63.926,0.45467651218281635,16316.112,401.67080911474625,4086.74,56.63444058044414,1.07,1.670464808e7,440099.12028977444
-127.712,1.5334299486469567,63.928,0.38335748716173923,16312.704,378.9971282308182,4086.936,48.22158464033741,1.06,1.6705368864e7,381673.29992642946
-127.748,1.5029154183635078,63.936,0.38477532671944037,16321.808,369.69699891533753,4087.96,48.237301305496324,1.05,1.6713741472e7,379367.70850957395
-127.784,1.3338377424271373,63.944,0.35353781832922615,16330.528,329.9486677338452,4088.96,44.36817479832739,1.04,1.6721560448e7,349644.7991663416
-127.78,1.3271628993312619,63.944,0.3420248250945842,16329.488,328.7131487941883,4088.952,43.003429991001795,1.03,1.6721375904e7,340088.55027153244
-127.796,1.2806342272577382,63.948,0.33076487934090787,16333.456,317.1580383425355,4089.456,41.58145116612794,1.02,1.6725377664e7,328749.90493839554
-127.772,1.5383050355447665,63.936,0.4691738740852094,16328.048,375.1198749954697,4088.032,57.809176407183635,1.01,1.6715344192e7,440644.0504038779
-127.732,1.4568110029438608,63.932,0.37351775796542197,16317.584,360.9051724310521,4087.44,46.979543180808776,1.0,1.6709370624e7,371778.1956403957
-127.78,1.3271628993312614,63.944,0.3420248250945842,16329.488,328.71314879418827,4088.952,43.00342999100178,0.99,1.6721375904e7,340088.5502715324
-127.832,1.188776341112654,63.956,0.31963442581512747,16342.432,293.8663553570072,4090.472,40.076818328896415,0.98,1.6733565728e7,315277.1849947538
-127.868,1.1313071447913052,63.966,0.30155419900066877,16351.504,276.4170768682434,4091.74,37.525198740853334,0.97,1.674374296e7,291261.29591082653
-127.84,1.1626485934072044,63.958,0.3135830581111396,16344.416,287.3645861085693,4090.724,39.31042015971254,0.96,1.6735566608e7,309132.6904622912
-127.84,1.1205604203503061,63.96,0.28014010508757653,16344.32,277.89898424687595,4090.96,35.297653241034645,0.95,1.67371984e7,280263.3667338151
-127.876,1.0127436248378214,63.968,0.2665465194802721,16353.296,250.60094416665154,4091.976,33.466392447101676,0.94,1.6745386464e7,263963.9870450843
-127.864,1.0948528223933576,63.966,0.2737132055983394,16350.4,269.6909587161075,4091.724,34.372566056337675,0.93,1.6743385584e7,271206.5736030167
-127.912,0.8905330140141072,63.976,0.25196723494829143,16362.272,219.57350144891933,4092.992,31.496157606030994,0.92,1.6753574528e7,246317.26527663178
-127.936,0.7130304428370591,63.984,0.17825761070926477,16368.128,176.83154982359065,4093.984,22.46045894936735,0.91,1.676120896e7,178336.04405797683
-127.9,0.9158814545774133,63.974,0.24368706035278803,16359.248,226.51854040043867,4092.732,30.57474433238961,0.9,1.6751389104e7,240833.63301426987
-127.952,0.6181246460691225,63.988,0.15453116151728064,16372.096,153.29491222514235,4094.488,19.470926351177354,0.89,1.676521072e7,154599.15522834825
-127.96,0.5645517856837573,63.99,0.14113794642093916,16374.08,140.0088428495718,4094.74,17.783381249038346,0.88,1.67672116e7,141200.0471173644
-127.952,0.6181246460691227,63.988,0.15453116151728066,16372.096,153.29491222514235,4094.488,19.470926351177354,0.87,1.676521072e7,154599.15522834827
-127.96,0.5645517856837575,63.99,0.14113794642093913,16374.08,140.00884284957186,4094.74,17.783381249038342,0.86,1.67672116e7,141200.04711736436
-127.976,0.4377392095935842,63.994,0.10943480239839605,16378.048,108.5593239792088,4095.244,13.788785102197906,0.85,1.677121336e7,109482.95371145131
-127.952,0.6181246460691228,63.988,0.1545311615172807,16372.096,153.29491222514235,4094.488,19.47092635117735,0.84,1.676521072e7,154599.15522834827
-127.968,0.5052041480740548,63.992,0.12630103701851367,16376.064,125.29062872236537,4094.992,15.913930664332735,0.83,1.676921248e7,126356.60947480194
-127.968,0.5052041480740548,63.992,0.12630103701851367,16376.064,125.29062872236541,4094.992,15.91393066433273,0.82,1.676921248e7,126356.60947480191
-127.952,0.6181246460691229,63.988,0.15453116151728072,16372.096,153.29491222514233,4094.488,19.470926351177347,0.81,1.676521072e7,154599.1552283483
-127.96,0.5645517856837572,63.99,0.14113794642093921,16374.08,140.00884284957175,4094.74,17.783381249038346,0.8,1.67672116e7,141200.04711736442
-127.968,0.5052041480740547,63.992,0.12630103701851367,16376.064,125.29062872236545,4094.992,15.913930664332726,0.79,1.676921248e7,126356.60947480191
-127.984,0.35759176706388507,63.996,0.08939794176597128,16380.032,88.68275823184345,4095.496,11.26414066251238,0.78,1.677321424e7,89437.27686034834
-127.984,0.35759176706388507,63.996,0.08939794176597127,16380.032,88.6827582318435,4095.496,11.264140662512382,0.77,1.677321424e7,89437.27686034833
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.76,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.75,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.74,1.6777216e7,0.0
-127.992,0.2529822128134704,63.998,0.0632455532033676,16382.016,62.739588777740636,4095.748,7.968939703624315,0.73,1.677521512e7,63273.38124677707
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.72,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.71,1.6777216e7,0.0
-127.992,0.25298221281347055,63.998,0.06324555320336762,16382.016,62.73958877774058,4095.748,7.96893970362431,0.7,1.677521512e7,63273.381246777084
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.69,1.6777216e7,0.0
-127.992,0.2529822128134705,63.998,0.06324555320336761,16382.016,62.73958877774059,4095.748,7.968939703624312,0.68,1.677521512e7,63273.38124677707
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.67,1.6777216e7,0.0
-127.992,0.2529822128134704,63.998,0.0632455532033676,16382.016,62.73958877774063,4095.748,7.968939703624315,0.66,1.677521512e7,63273.38124677708
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.65,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.64,1.6777216e7,0.0
-127.984,0.35759176706388507,63.996,0.08939794176597128,16380.032,88.68275823184345,4095.496,11.26414066251238,0.63,1.677321424e7,89437.27686034833
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.62,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.61,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.6,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.59,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.58,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.57,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.56,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.55,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.54,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.53,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.52,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.51,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.5,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.49,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.48,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.47,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.46,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.45,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.44,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.43,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.42,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.41,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.4,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.39,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.38,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.37,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.36,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.35,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.34,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.33,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.32,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.31,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.3,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.29,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.28,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.27,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.26,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.25,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.24,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.23,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.22,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.21,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.2,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.19,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.18,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.17,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.16,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.15,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.14,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.13,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.12,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.11,1.6777216e7,0.0
-128.0,0.0,64.0,0.0,16384.0,0.0,4096.0,0.0,0.1,1.6777216e7,0.0
